PID,DATE,Q-KEY,PAGE,"QUESTION ID",QUESTION,ANSWER,VALUE
715,26-04-2022,SDQ,3,5,"Quel est votre niveau de rémunération brute annuelle ?","Moins de 5000 €",0
715,26-04-2022,SDQ,4,1,"Nombre de personnes",4,0
715,26-04-2022,SDQ,4,2,"Parmi ces personnes, combien y-at-il d’enfants ?",2,0
715,26-04-2022,SDQ,4,3,"Parmi ces personnes, combien y-a-t-il d’adultes ?",2,0
715,26-04-2022,SDQ,4,4,"Parmi ces adultes, combien de personnes apportent des revenus ?",2,0
715,26-04-2022,SDQ,4,5,"Veuillez sélectionner l’option qui correspond au logement que vous occupez ",Propriétaire,0
715,26-04-2022,SDQ,4,5,"Veuillez sélectionner l’option qui correspond au logement que vous occupez _OTHER",,0
715,26-04-2022,SDQ,4,6,"Veuillez sélectionner l’option qui correspond à l’ensemble des revenus de .......","Moins de 5 000 €",0
715,26-04-2022,SDQ,4,7,"Si vous vous retrouviez sans vos revenus actuels, combien de temps pourriez-vous maintenir votre n.......","Plus d’1 an",4
715,26-04-2022,SDQ,5,1,"En supposant que vous ayez rapidement besoin de liquidités, quel montant d’écono.......","De 500 € à 4 999 €",1
715,26-04-2022,SDQ,5,2,"Si vous déduisez les montants de vos éventuels emprunts en cours, de quel montant dispos.......","Moins de 500 €",0
715,26-04-2022,VG,1,1,"A quelle fréquence joues-tu à des jeux vidéo ?","Plusieurs fois par mois",2
715,26-04-2022,VG,1,2,"Comment évalues-tu ton niveau en jeux vidéo ?",Bon,2
715,26-04-2022,VG,1,3,"À quel genre de jeux vidéo joues-tu le plus souvent ? Tu peux cocher plusieurs cases si .......",Array,0
715,26-04-2022,VG,1,4,"Sur une échelle de 1 (faibles) à 10 (excellentes) – comment évalues-t.......",7,0
715,26-04-2022,VG,1,5,"Sur une échelle de 1 (faibles) à 10 (excellentes) – comment évalues-t.......",8,0
715,26-04-2022,VG,1,6,"Sur une échelle de 1 (pas du tout) à 10 (tout à fait) – est-ce que tu.......",5,0
715,26-04-2022,VG,1,7,"Sur une échelle de 1 (pas du tout) à 10 (tout à fait) – est-ce que tu.......",4,0
715,26-04-2022,VG,1,8,"Sur une échelle de 1 (pas du tout) à 10 (beaucoup) – est-ce que tu fais du.......",3,0
715,26-04-2022,VG,1,9,"Portes-tu des lunettes ou des lentilles de contact ?",Non,1
715,26-04-2022,VG,1,10,"Quel âge as-tu ?","12 ans et demi",0
715,26-04-2022,VG,1,11,"Dans quel pays habites-tu ?",France,0
715,26-04-2022,VG,1,12,Sexe,Fille,2
724,27-04-2022,QFP,1,1,day_dob,15,0
724,27-04-2022,QFP,1,1,month_dob,09,0
724,27-04-2022,QFP,1,1,year_dob,2012,0
724,27-04-2022,QFP,1,2,"En quel niveau d’études est votre enfant ?",Primaire,0
724,27-04-2022,QFP,1,3,"Dans quelle classe est votre enfant ?",cm1,0
724,27-04-2022,QFP,1,4,"independent dragging",Oui,0
724,27-04-2022,QFP,1,5,"Dans quel pays votre enfant habite-t-il?","France ",0
724,27-04-2022,QFP,1,6,"Quel est le sexe de votre enfant ?",Garçon,0
724,27-04-2022,SDQ,1,1,"ladder community",4,4
724,27-04-2022,SDQ,2,1,"ladder people in France",4,4
724,27-04-2022,SDQ,2,2,"Veuillez sélectionner votre plus haut niveau d’études ?",Secondaire,1
724,27-04-2022,SDQ,3,1,"Veuillez indiquer votre plus haut diplôme obtenu",Baccalauréat,2
724,27-04-2022,SDQ,3,1,"Veuillez indiquer votre plus haut diplôme obtenu_OTHER",,0
724,27-04-2022,SDQ,3,2,"Parmi ces options, laquelle correspond le mieux à votre situation actuelle ?","Travail à temps partiel",1
724,27-04-2022,SDQ,3,3,"Dans quel secteur d’activités travaillez-vous ou avez-vous travaillé le plus r�%.......",Animateur,0
724,27-04-2022,SDQ,3,4,"Quelle fonction occupez-vous actuellement ? (Intitulé de poste)","Animateur ",0
724,27-04-2022,SDQ,3,5,"Quel est votre niveau de rémunération brute annuelle ?","Moins de 5000 €",0
724,27-04-2022,SDQ,4,1,"Nombre de personnes",4,0
724,27-04-2022,SDQ,4,2,"Parmi ces personnes, combien y-at-il d’enfants ?",2,0
724,27-04-2022,SDQ,4,3,"Parmi ces personnes, combien y-a-t-il d’adultes ?",2,0
724,27-04-2022,SDQ,4,4,"Parmi ces adultes, combien de personnes apportent des revenus ?",2,0
724,27-04-2022,SDQ,4,5,"Veuillez sélectionner l’option qui correspond au logement que vous occupez ",Propriétaire,0
724,27-04-2022,SDQ,4,5,"Veuillez sélectionner l’option qui correspond au logement que vous occupez _OTHER",,0
724,27-04-2022,SDQ,4,6,"Veuillez sélectionner l’option qui correspond à l’ensemble des revenus de .......","Moins de 5 000 €",0
724,27-04-2022,SDQ,4,7,"Si vous vous retrouviez sans vos revenus actuels, combien de temps pourriez-vous maintenir votre n.......","Plus d’1 an",4
724,27-04-2022,SDQ,5,1,"En supposant que vous ayez rapidement besoin de liquidités, quel montant d’écono.......","De 500 € à 4 999 €",1
724,27-04-2022,SDQ,5,2,"Si vous déduisez les montants de vos éventuels emprunts en cours, de quel montant dispos.......","Moins de 500 €",0
728,28-04-2022,QFP,1,1,day_dob,15,0
728,28-04-2022,QFP,1,1,month_dob,09,0
728,28-04-2022,QFP,1,1,year_dob,2012,0
728,28-04-2022,QFP,1,2,"En quel niveau d’études est votre enfant ?",Primaire,0
728,28-04-2022,QFP,1,3,"Dans quelle classe est votre enfant ?",CM1,0
728,28-04-2022,QFP,1,4,"independent dragging",Oui,0
728,28-04-2022,QFP,1,5,"Dans quel pays votre enfant habite-t-il?",FRANCE,0
728,28-04-2022,QFP,1,6,"Quel est le sexe de votre enfant ?",Garçon,0
728,28-04-2022,SDQ,1,1,"ladder community",4,4
728,28-04-2022,SDQ,2,1,"ladder people in France",4,4
728,28-04-2022,SDQ,2,2,"Veuillez sélectionner votre plus haut niveau d’études ?",Secondaire,1
728,28-04-2022,SDQ,3,1,"Veuillez indiquer votre plus haut diplôme obtenu",Baccalauréat,2
728,28-04-2022,SDQ,3,1,"Veuillez indiquer votre plus haut diplôme obtenu_OTHER",,0
728,28-04-2022,SDQ,3,2,"Parmi ces options, laquelle correspond le mieux à votre situation actuelle ?","Travail à temps partiel",1
728,28-04-2022,SDQ,3,3,"Dans quel secteur d’activités travaillez-vous ou avez-vous travaillé le plus r�%.......",ANIMATRICE,0
728,28-04-2022,SDQ,3,4,"Quelle fonction occupez-vous actuellement ? (Intitulé de poste)",ANIMATRICE,0
728,28-04-2022,SDQ,3,5,"Quel est votre niveau de rémunération brute annuelle ?","Moins de 5000 €",0
728,28-04-2022,SDQ,4,1,"Nombre de personnes",4,0
728,28-04-2022,SDQ,4,2,"Parmi ces personnes, combien y-at-il d’enfants ?",2,0
728,28-04-2022,SDQ,4,3,"Parmi ces personnes, combien y-a-t-il d’adultes ?",2,0
728,28-04-2022,SDQ,4,4,"Parmi ces adultes, combien de personnes apportent des revenus ?",2,0
728,28-04-2022,SDQ,4,5,"Veuillez sélectionner l’option qui correspond au logement que vous occupez ",Propriétaire,0
728,28-04-2022,SDQ,4,5,"Veuillez sélectionner l’option qui correspond au logement que vous occupez _OTHER",,0
728,28-04-2022,SDQ,4,6,"Veuillez sélectionner l’option qui correspond à l’ensemble des revenus de .......","Moins de 5 000 €",0
728,28-04-2022,SDQ,4,7,"Si vous vous retrouviez sans vos revenus actuels, combien de temps pourriez-vous maintenir votre n.......","Plus d’1 an",4
728,28-04-2022,SDQ,5,1,"En supposant que vous ayez rapidement besoin de liquidités, quel montant d’écono.......","De 500 € à 4 999 €",1
728,28-04-2022,SDQ,5,2,"Si vous déduisez les montants de vos éventuels emprunts en cours, de quel montant dispos.......","Moins de 500 €",0
728,28-04-2022,VG,1,1,"A quelle fréquence joues-tu à des jeux vidéo ?","Plusieurs fois par semaine",1
728,28-04-2022,VG,1,2,"Comment évalues-tu ton niveau en jeux vidéo ?","Très bon",0
728,28-04-2022,VG,1,3,"À quel genre de jeux vidéo joues-tu le plus souvent ? Tu peux cocher plusieurs cases si .......",Array,0
728,28-04-2022,VG,1,4,"Sur une échelle de 1 (faibles) à 10 (excellentes) – comment évalues-t.......",6,0
728,28-04-2022,VG,1,5,"Sur une échelle de 1 (faibles) à 10 (excellentes) – comment évalues-t.......",9,0
728,28-04-2022,VG,1,6,"Sur une échelle de 1 (pas du tout) à 10 (tout à fait) – est-ce que tu.......",3,0
728,28-04-2022,VG,1,7,"Sur une échelle de 1 (pas du tout) à 10 (tout à fait) – est-ce que tu.......",8,0
728,28-04-2022,VG,1,8,"Sur une échelle de 1 (pas du tout) à 10 (beaucoup) – est-ce que tu fais du.......",7,0
728,28-04-2022,VG,1,9,"Portes-tu des lunettes ou des lentilles de contact ?",Non,1
728,28-04-2022,VG,1,10,"Quel âge as-tu ?",9,0
728,28-04-2022,VG,1,11,"Dans quel pays habites-tu ?",FRANCE,0
728,28-04-2022,VG,1,12,Sexe,Garçon,1
734,01-05-2022,QFP,1,1,day_dob,6,0
734,01-05-2022,QFP,1,1,month_dob,2,0
734,01-05-2022,QFP,1,1,year_dob,2008,0
734,01-05-2022,QFP,1,2,"En quel niveau d’études est votre enfant ?",Secondaire,1
734,01-05-2022,QFP,1,3,"Dans quelle classe est votre enfant ?",4eme,0
734,01-05-2022,QFP,1,4,"independent dragging",Oui,0
734,01-05-2022,QFP,1,5,"Dans quel pays votre enfant habite-t-il?",France,0
734,01-05-2022,QFP,1,6,"Quel est le sexe de votre enfant ?",Fille,1
734,01-05-2022,SDQ,1,1,"ladder community",4,4
734,01-05-2022,SDQ,2,1,"ladder people in France",3,3
734,01-05-2022,SDQ,2,2,"Veuillez sélectionner votre plus haut niveau d’études ?",Supérieure,2
734,01-05-2022,SDQ,3,1,"Veuillez indiquer votre plus haut diplôme obtenu","Universités / Grandes écoles / Ecoles supérieures du secondaire",4
734,01-05-2022,SDQ,3,1,"Veuillez indiquer votre plus haut diplôme obtenu_OTHER",,0
734,01-05-2022,SDQ,3,2,"Parmi ces options, laquelle correspond le mieux à votre situation actuelle ?","Travail à temps partiel",1
734,01-05-2022,SDQ,3,3,"Dans quel secteur d’activités travaillez-vous ou avez-vous travaillé le plus r�%.......",psychologie,0
734,01-05-2022,SDQ,3,4,"Quelle fonction occupez-vous actuellement ? (Intitulé de poste)",,0
734,01-05-2022,SDQ,3,5,"Quel est votre niveau de rémunération brute annuelle ?","De 12 000 € à 15 999€",2
734,01-05-2022,SDQ,4,1,"Nombre de personnes",3,0
734,01-05-2022,SDQ,4,2,"Parmi ces personnes, combien y-at-il d’enfants ?",2,0
734,01-05-2022,SDQ,4,3,"Parmi ces personnes, combien y-a-t-il d’adultes ?",1,0
734,01-05-2022,SDQ,4,4,"Parmi ces adultes, combien de personnes apportent des revenus ?",1,0
734,01-05-2022,SDQ,4,5,"Veuillez sélectionner l’option qui correspond au logement que vous occupez ",Propriétaire,0
734,01-05-2022,SDQ,4,5,"Veuillez sélectionner l’option qui correspond au logement que vous occupez _OTHER",,0
734,01-05-2022,SDQ,4,6,"Veuillez sélectionner l’option qui correspond à l’ensemble des revenus de .......","De 35 000 € à 49 999 €",5
734,01-05-2022,SDQ,4,7,"Si vous vous retrouviez sans vos revenus actuels, combien de temps pourriez-vous maintenir votre n.......","7 à 12 mois",3
734,01-05-2022,SDQ,5,1,"En supposant que vous ayez rapidement besoin de liquidités, quel montant d’écono.......","De 20 000 € à 49 999 €",4
734,01-05-2022,SDQ,5,2,"Si vous déduisez les montants de vos éventuels emprunts en cours, de quel montant dispos.......","De 20 000 € à 49 999 €",4
734,01-05-2022,VG,1,1,"A quelle fréquence joues-tu à des jeux vidéo ?","Plusieurs fois par an",3
734,01-05-2022,VG,1,2,"Comment évalues-tu ton niveau en jeux vidéo ?",Bon,2
734,01-05-2022,VG,1,3,"À quel genre de jeux vidéo joues-tu le plus souvent ? Tu peux cocher plusieurs cases si .......",Array,0
734,01-05-2022,VG,1,4,"Sur une échelle de 1 (faibles) à 10 (excellentes) – comment évalues-t.......",7,0
734,01-05-2022,VG,1,5,"Sur une échelle de 1 (faibles) à 10 (excellentes) – comment évalues-t.......",5,0
734,01-05-2022,VG,1,6,"Sur une échelle de 1 (pas du tout) à 10 (tout à fait) – est-ce que tu.......",7,0
734,01-05-2022,VG,1,7,"Sur une échelle de 1 (pas du tout) à 10 (tout à fait) – est-ce que tu.......",2,0
734,01-05-2022,VG,1,8,"Sur une échelle de 1 (pas du tout) à 10 (beaucoup) – est-ce que tu fais du.......",6,0
734,01-05-2022,VG,1,9,"Portes-tu des lunettes ou des lentilles de contact ?",Non,1
734,01-05-2022,VG,1,10,"Quel âge as-tu ?",14,0
734,01-05-2022,VG,1,11,"Dans quel pays habites-tu ?",france,0
734,01-05-2022,VG,1,12,Sexe,Fille,2
736,01-05-2022,QFP,1,1,day_dob,03,0
736,01-05-2022,QFP,1,1,month_dob,04,0
736,01-05-2022,QFP,1,1,year_dob,2016,0
736,01-05-2022,QFP,1,2,"En quel niveau d’études est votre enfant ?",Primaire,0
736,01-05-2022,QFP,1,3,"Dans quelle classe est votre enfant ?",CP,0
736,01-05-2022,QFP,1,4,"independent dragging",Oui,0
736,01-05-2022,QFP,1,5,"Dans quel pays votre enfant habite-t-il?",France,0
736,01-05-2022,QFP,1,6,"Quel est le sexe de votre enfant ?",Fille,1
736,01-05-2022,SDQ,1,1,"ladder community",8,8
736,01-05-2022,SDQ,2,1,"ladder people in France",8,8
736,01-05-2022,SDQ,2,2,"Veuillez sélectionner votre plus haut niveau d’études ?",Supérieure,2
736,01-05-2022,SDQ,3,1,"Veuillez indiquer votre plus haut diplôme obtenu",Autre,6
736,01-05-2022,SDQ,3,1,"Veuillez indiquer votre plus haut diplôme obtenu_OTHER",Doctorat,0
736,01-05-2022,SDQ,3,2,"Parmi ces options, laquelle correspond le mieux à votre situation actuelle ?","Travail à temps plein",0
736,01-05-2022,SDQ,3,3,"Dans quel secteur d’activités travaillez-vous ou avez-vous travaillé le plus r�%.......","Enseignement et recherche",0
736,01-05-2022,SDQ,3,4,"Quelle fonction occupez-vous actuellement ? (Intitulé de poste)","Professeur des universités",0
736,01-05-2022,SDQ,3,5,"Quel est votre niveau de rémunération brute annuelle ?","Ne souhaite pas répondre",10
736,01-05-2022,SDQ,4,1,"Nombre de personnes",4,0
736,01-05-2022,SDQ,4,2,"Parmi ces personnes, combien y-at-il d’enfants ?",2,0
736,01-05-2022,SDQ,4,3,"Parmi ces personnes, combien y-a-t-il d’adultes ?",2,0
736,01-05-2022,SDQ,4,4,"Parmi ces adultes, combien de personnes apportent des revenus ?",2,0
736,01-05-2022,SDQ,4,5,"Veuillez sélectionner l’option qui correspond au logement que vous occupez ",Propriétaire,0
736,01-05-2022,SDQ,4,5,"Veuillez sélectionner l’option qui correspond au logement que vous occupez _OTHER",,0
736,01-05-2022,SDQ,4,6,"Veuillez sélectionner l’option qui correspond à l’ensemble des revenus de .......","Ne souhaite pas répondre",10
736,01-05-2022,SDQ,4,7,"Si vous vous retrouviez sans vos revenus actuels, combien de temps pourriez-vous maintenir votre n.......","7 à 12 mois",3
736,01-05-2022,SDQ,5,1,"En supposant que vous ayez rapidement besoin de liquidités, quel montant d’écono.......","Ne souhaite pas répondre",10
736,01-05-2022,SDQ,5,2,"Si vous déduisez les montants de vos éventuels emprunts en cours, de quel montant dispos.......","Ne souhaite pas répondre",10
736,01-05-2022,VG,1,1,"A quelle fréquence joues-tu à des jeux vidéo ?",Jamais,4
736,01-05-2022,VG,1,2,"Comment évalues-tu ton niveau en jeux vidéo ?",Mauvais,4
736,01-05-2022,VG,1,3,"À quel genre de jeux vidéo joues-tu le plus souvent ? Tu peux cocher plusieurs cases si .......",Array,0
736,01-05-2022,VG,1,4,"Sur une échelle de 1 (faibles) à 10 (excellentes) – comment évalues-t.......",7,0
736,01-05-2022,VG,1,5,"Sur une échelle de 1 (faibles) à 10 (excellentes) – comment évalues-t.......",7,0
736,01-05-2022,VG,1,6,"Sur une échelle de 1 (pas du tout) à 10 (tout à fait) – est-ce que tu.......",8,0
736,01-05-2022,VG,1,7,"Sur une échelle de 1 (pas du tout) à 10 (tout à fait) – est-ce que tu.......",5,0
736,01-05-2022,VG,1,8,"Sur une échelle de 1 (pas du tout) à 10 (beaucoup) – est-ce que tu fais du.......",7,0
736,01-05-2022,VG,1,9,"Portes-tu des lunettes ou des lentilles de contact ?",Non,1
736,01-05-2022,VG,1,10,"Quel âge as-tu ?",6,0
736,01-05-2022,VG,1,11,"Dans quel pays habites-tu ?",FRANCE,0
736,01-05-2022,VG,1,12,Sexe,Fille,2
737,01-05-2022,QFP,1,1,day_dob,7,0
737,01-05-2022,QFP,1,1,month_dob,5,0
737,01-05-2022,QFP,1,1,year_dob,2015,0
737,01-05-2022,QFP,1,2,"En quel niveau d’études est votre enfant ?",Primaire,0
737,01-05-2022,QFP,1,3,"Dans quelle classe est votre enfant ?",CP,0
737,01-05-2022,QFP,1,4,"independent dragging",Oui,0
737,01-05-2022,QFP,1,5,"Dans quel pays votre enfant habite-t-il?",FRANCE,0
737,01-05-2022,QFP,1,6,"Quel est le sexe de votre enfant ?",Garçon,0
737,01-05-2022,SDQ,1,1,"ladder community",5,5
737,01-05-2022,SDQ,2,1,"ladder people in France",3,3
737,01-05-2022,SDQ,2,2,"Veuillez sélectionner votre plus haut niveau d’études ?",Supérieure,2
737,01-05-2022,SDQ,3,1,"Veuillez indiquer votre plus haut diplôme obtenu","Universités / Grandes écoles / Ecoles supérieures du secondaire",4
737,01-05-2022,SDQ,3,1,"Veuillez indiquer votre plus haut diplôme obtenu_OTHER",,0
737,01-05-2022,SDQ,3,2,"Parmi ces options, laquelle correspond le mieux à votre situation actuelle ?","Travail à temps plein",0
737,01-05-2022,SDQ,3,3,"Dans quel secteur d’activités travaillez-vous ou avez-vous travaillé le plus r�%.......",,0
737,01-05-2022,SDQ,3,4,"Quelle fonction occupez-vous actuellement ? (Intitulé de poste)",,0
737,01-05-2022,SDQ,4,1,"Nombre de personnes",4,0
737,01-05-2022,SDQ,4,2,"Parmi ces personnes, combien y-at-il d’enfants ?",2,0
737,01-05-2022,SDQ,4,3,"Parmi ces personnes, combien y-a-t-il d’adultes ?",2,0
737,01-05-2022,SDQ,4,4,"Parmi ces adultes, combien de personnes apportent des revenus ?",2,0
737,01-05-2022,SDQ,4,5,"Veuillez sélectionner l’option qui correspond au logement que vous occupez ",Propriétaire,0
737,01-05-2022,SDQ,4,5,"Veuillez sélectionner l’option qui correspond au logement que vous occupez _OTHER",,0
737,01-05-2022,SDQ,4,6,"Veuillez sélectionner l’option qui correspond à l’ensemble des revenus de .......","Ne souhaite pas répondre",10
737,01-05-2022,SDQ,5,1,"En supposant que vous ayez rapidement besoin de liquidités, quel montant d’écono.......","Ne souhaite pas répondre",10
737,01-05-2022,SDQ,5,2,"Si vous déduisez les montants de vos éventuels emprunts en cours, de quel montant dispos.......","Ne souhaite pas répondre",10
737,01-05-2022,VG,1,1,"A quelle fréquence joues-tu à des jeux vidéo ?",Jamais,4
737,01-05-2022,VG,1,2,"Comment évalues-tu ton niveau en jeux vidéo ?",Mauvais,4
737,01-05-2022,VG,1,3,"À quel genre de jeux vidéo joues-tu le plus souvent ? Tu peux cocher plusieurs cases si .......",Array,0
737,01-05-2022,VG,1,4,"Sur une échelle de 1 (faibles) à 10 (excellentes) – comment évalues-t.......",7,0
737,01-05-2022,VG,1,5,"Sur une échelle de 1 (faibles) à 10 (excellentes) – comment évalues-t.......",9,0
737,01-05-2022,VG,1,6,"Sur une échelle de 1 (pas du tout) à 10 (tout à fait) – est-ce que tu.......",8,0
737,01-05-2022,VG,1,7,"Sur une échelle de 1 (pas du tout) à 10 (tout à fait) – est-ce que tu.......",5,0
737,01-05-2022,VG,1,8,"Sur une échelle de 1 (pas du tout) à 10 (beaucoup) – est-ce que tu fais du.......",7,0
737,01-05-2022,VG,1,9,"Portes-tu des lunettes ou des lentilles de contact ?",Oui,0
737,01-05-2022,VG,1,10,"Quel âge as-tu ?",7,0
737,01-05-2022,VG,1,11,"Dans quel pays habites-tu ?",FRANCE,0
737,01-05-2022,VG,1,12,Sexe,Garçon,1
738,01-05-2022,QFP,1,1,day_dob,14,0
738,01-05-2022,QFP,1,1,month_dob,04,0
738,01-05-2022,QFP,1,1,year_dob,2016,0
738,01-05-2022,QFP,1,2,"En quel niveau d’études est votre enfant ?",Primaire,0
738,01-05-2022,QFP,1,3,"Dans quelle classe est votre enfant ?","dernière année maternelle",0
738,01-05-2022,QFP,1,4,"independent dragging",Oui,0
738,01-05-2022,QFP,1,5,"Dans quel pays votre enfant habite-t-il?",Italie,0
738,01-05-2022,QFP,1,6,"Quel est le sexe de votre enfant ?",Garçon,0
738,01-05-2022,SDQ,1,1,"ladder community",3,3
738,01-05-2022,SDQ,2,1,"ladder people in France",3,3
738,01-05-2022,SDQ,2,2,"Veuillez sélectionner votre plus haut niveau d’études ?",Supérieure,2
738,01-05-2022,SDQ,3,1,"Veuillez indiquer votre plus haut diplôme obtenu","Universités / Grandes écoles / Ecoles supérieures du secondaire",4
738,01-05-2022,SDQ,3,1,"Veuillez indiquer votre plus haut diplôme obtenu_OTHER",,0
738,01-05-2022,SDQ,3,2,"Parmi ces options, laquelle correspond le mieux à votre situation actuelle ?","Travail à temps plein",0
738,01-05-2022,SDQ,3,3,"Dans quel secteur d’activités travaillez-vous ou avez-vous travaillé le plus r�%.......",Presse,0
738,01-05-2022,SDQ,3,4,"Quelle fonction occupez-vous actuellement ? (Intitulé de poste)",,0
738,01-05-2022,SDQ,3,5,"Quel est votre niveau de rémunération brute annuelle ?","Ne sais pas",9
738,01-05-2022,SDQ,4,1,"Nombre de personnes",3,0
738,01-05-2022,SDQ,4,2,"Parmi ces personnes, combien y-at-il d’enfants ?",1,0
738,01-05-2022,SDQ,4,3,"Parmi ces personnes, combien y-a-t-il d’adultes ?",2,0
738,01-05-2022,SDQ,4,4,"Parmi ces adultes, combien de personnes apportent des revenus ?",2,0
738,01-05-2022,SDQ,4,5,"Veuillez sélectionner l’option qui correspond au logement que vous occupez ",Propriétaire,0
738,01-05-2022,SDQ,4,5,"Veuillez sélectionner l’option qui correspond au logement que vous occupez _OTHER",,0
738,01-05-2022,SDQ,4,6,"Veuillez sélectionner l’option qui correspond à l’ensemble des revenus de .......","Ne sais pas",9
738,01-05-2022,SDQ,4,7,"Si vous vous retrouviez sans vos revenus actuels, combien de temps pourriez-vous maintenir votre n.......","3 à 6 mois",2
738,01-05-2022,SDQ,5,1,"En supposant que vous ayez rapidement besoin de liquidités, quel montant d’écono.......","Ne souhaite pas répondre",10
738,01-05-2022,SDQ,5,2,"Si vous déduisez les montants de vos éventuels emprunts en cours, de quel montant dispos.......","Ne souhaite pas répondre",10
738,01-05-2022,VG,1,1,"A quelle fréquence joues-tu à des jeux vidéo ?",Jamais,4
738,01-05-2022,VG,1,2,"Comment évalues-tu ton niveau en jeux vidéo ?","Très bon",0
738,01-05-2022,VG,1,3,"À quel genre de jeux vidéo joues-tu le plus souvent ? Tu peux cocher plusieurs cases si .......",Array,0
738,01-05-2022,VG,1,4,"Sur une échelle de 1 (faibles) à 10 (excellentes) – comment évalues-t.......",5,0
738,01-05-2022,VG,1,5,"Sur une échelle de 1 (faibles) à 10 (excellentes) – comment évalues-t.......",5,0
738,01-05-2022,VG,1,6,"Sur une échelle de 1 (pas du tout) à 10 (tout à fait) – est-ce que tu.......",5,0
738,01-05-2022,VG,1,7,"Sur une échelle de 1 (pas du tout) à 10 (tout à fait) – est-ce que tu.......",5,0
738,01-05-2022,VG,1,8,"Sur une échelle de 1 (pas du tout) à 10 (beaucoup) – est-ce que tu fais du.......",5,0
738,01-05-2022,VG,1,9,"Portes-tu des lunettes ou des lentilles de contact ?",Non,1
738,01-05-2022,VG,1,10,"Quel âge as-tu ?",6,0
738,01-05-2022,VG,1,11,"Dans quel pays habites-tu ?",Italie,0
738,01-05-2022,VG,1,12,Sexe,Garçon,1
752,10-05-2022,QFP,1,1,day_dob,27,0
752,10-05-2022,QFP,1,1,month_dob,03,0
752,10-05-2022,QFP,1,1,year_dob,2010,0
752,10-05-2022,QFP,1,2,"En quel niveau d’études est votre enfant ?",Secondaire,1
752,10-05-2022,QFP,1,3,"Dans quelle classe est votre enfant ?",6e,0
752,10-05-2022,QFP,1,4,"independent dragging",Oui,0
752,10-05-2022,QFP,1,5,"Dans quel pays votre enfant habite-t-il?",France,0
752,10-05-2022,QFP,1,6,"Quel est le sexe de votre enfant ?",Garçon,0
752,10-05-2022,SDQ,1,1,"ladder community",5,5
752,10-05-2022,SDQ,2,1,"ladder people in France",5,5
752,10-05-2022,SDQ,2,2,"Veuillez sélectionner votre plus haut niveau d’études ?",Supérieure,2
752,10-05-2022,SDQ,3,1,"Veuillez indiquer votre plus haut diplôme obtenu","Universités / Grandes écoles / Ecoles supérieures du secondaire",4
752,10-05-2022,SDQ,3,1,"Veuillez indiquer votre plus haut diplôme obtenu_OTHER",,0
752,10-05-2022,SDQ,3,2,"Parmi ces options, laquelle correspond le mieux à votre situation actuelle ?","Travail à temps plein",0
752,10-05-2022,SDQ,3,3,"Dans quel secteur d’activités travaillez-vous ou avez-vous travaillé le plus r�%.......","Journalisme, urbanisme",0
752,10-05-2022,SDQ,3,4,"Quelle fonction occupez-vous actuellement ? (Intitulé de poste)","Chef d'entreprise",0
752,10-05-2022,SDQ,3,5,"Quel est votre niveau de rémunération brute annuelle ?","Ne souhaite pas répondre",10
752,10-05-2022,SDQ,4,1,"Nombre de personnes",5,0
752,10-05-2022,SDQ,4,2,"Parmi ces personnes, combien y-at-il d’enfants ?",3,0
752,10-05-2022,SDQ,4,3,"Parmi ces personnes, combien y-a-t-il d’adultes ?",2,0
752,10-05-2022,SDQ,4,4,"Parmi ces adultes, combien de personnes apportent des revenus ?",2,0
752,10-05-2022,SDQ,4,5,"Veuillez sélectionner l’option qui correspond au logement que vous occupez ",Propriétaire,0
752,10-05-2022,SDQ,4,5,"Veuillez sélectionner l’option qui correspond au logement que vous occupez _OTHER",,0
752,10-05-2022,SDQ,4,6,"Veuillez sélectionner l’option qui correspond à l’ensemble des revenus de .......","Ne souhaite pas répondre",10
752,10-05-2022,SDQ,4,7,"Si vous vous retrouviez sans vos revenus actuels, combien de temps pourriez-vous maintenir votre n.......","3 à 6 mois",2
752,10-05-2022,SDQ,5,1,"En supposant que vous ayez rapidement besoin de liquidités, quel montant d’écono.......","Ne souhaite pas répondre",10
752,10-05-2022,SDQ,5,2,"Si vous déduisez les montants de vos éventuels emprunts en cours, de quel montant dispos.......","Ne souhaite pas répondre",10
752,11-05-2022,VG,1,1,"A quelle fréquence joues-tu à des jeux vidéo ?","Plusieurs fois par semaine",1
752,11-05-2022,VG,1,2,"Comment évalues-tu ton niveau en jeux vidéo ?",Bon,2
752,11-05-2022,VG,1,3,"À quel genre de jeux vidéo joues-tu le plus souvent ? Tu peux cocher plusieurs cases si .......",Array,0
752,11-05-2022,VG,1,4,"Sur une échelle de 1 (faibles) à 10 (excellentes) – comment évalues-t.......",7,0
752,11-05-2022,VG,1,5,"Sur une échelle de 1 (faibles) à 10 (excellentes) – comment évalues-t.......",6,0
752,11-05-2022,VG,1,6,"Sur une échelle de 1 (pas du tout) à 10 (tout à fait) – est-ce que tu.......",6,0
752,11-05-2022,VG,1,7,"Sur une échelle de 1 (pas du tout) à 10 (tout à fait) – est-ce que tu.......",9,0
752,11-05-2022,VG,1,8,"Sur une échelle de 1 (pas du tout) à 10 (beaucoup) – est-ce que tu fais du.......",10,0
752,11-05-2022,VG,1,9,"Portes-tu des lunettes ou des lentilles de contact ?",Non,1
752,11-05-2022,VG,1,10,"Quel âge as-tu ?",12,0
